what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1444236456607
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1444236456669
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1444236456669
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1444236456919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236459248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236465999
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1444236466213
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1444236470918
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1444236470949
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1444236474465
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1444236474481
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1444236477935
executed,command,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.folding.collapse_all",1444236485936
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1444236591894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236591972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236592425
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1444236592957
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1444236593003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236595145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236606772
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1444236612076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236612107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236612498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236613076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236614311
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1444236614530
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1444236617921
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1444236617999
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1444236619713
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1444236619744
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1444236644092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236644107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236645123
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1444236646717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236647092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236649483
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1444236655867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236655899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236656289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236659102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236662884
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1444236670580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236670611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236670924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236673987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236676409
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1444236694610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236694641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236694954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236696376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236697751
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1444236703117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236703164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236703523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236705227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236718948
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1444236729215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236729231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236731895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236733301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1444236753054
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1444236754702
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1444236764032
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1444236810540
